url,appearances,x,y,pic_id,meta_data,superName,fullName,nickName,teams
http://marvel.wikia.com/wiki/Greer_Grant_(Earth-616),368,-20.647268,5.9804525,123,"['Tigra', 'Greer Grant Nelson', ""Underground; formerly Avengers Academy, Avengers, Battalion (Arkansas Initiative), Avengers West Coast, Fantastic Four, S.H.I.E.L.D., Secret Avengers (Civil War), NYPD, Cat People, New Warriors, Lady Liberators, Queen's Vengeance""]",Tigra,Greer Grant Nelson,,"Underground; formerly Avengers Academy, Avengers, Battalion (Arkansas Initiative), Avengers West Coast, Fantastic Four, S.H.I.E.L.D., Secret Avengers (Civil War), NYPD, Cat People, New Warriors, Lady Liberators, Queen's Vengeance"
http://marvel.wikia.com/wiki/Tabitha_Smith_(Earth-616),367,28.242119,6.3586435,124,"['Boom-Boom', 'Tabitha Smith', 'New Mutants; formerly X-Force, Hounds, Utopians, X-Men (New Charles Xavier School member), X-Men, Nextwave of H.A.T.E., The Underground, Genoshan Mutates, X-Terminators (founding member), X-Factor (trainee), Fallen Angels, Beyonder (associate)']",Boom-Boom,Tabitha Smith,,"New Mutants; formerly X-Force, Hounds, Utopians, X-Men (New Charles Xavier School member), X-Men, Nextwave of H.A.T.E., The Underground, Genoshan Mutates, X-Terminators (founding member), X-Factor (trainee), Fallen Angels, Beyonder (associate)"
http://marvel.wikia.com/wiki/Johann_Shmidt_(Earth-616),366,-17.2451,19.416828,125,"['Red Skull', 'Johann Shmidt', ""Power Elite (as Alksander Lukin), formerly Sturmabteilung, Schutzstaffel, Nazi Germany, Axis Mundi, Thule Society, Hydra, New World Order, Skeleton Crew, THEM, A.I.M., Nihilist Order, Project Bloodwash (as Dell Rusk); former ally of Exiles, People's Militia, Hate-Monger; creator of Scourge of the Underworld; former secret founder of the Watchdogs""]",Red Skull,Johann Shmidt,,"Power Elite (as Alksander Lukin), formerly Sturmabteilung, Schutzstaffel, Nazi Germany, Axis Mundi, Thule Society, Hydra, New World Order, Skeleton Crew, THEM, A.I.M., Nihilist Order, Project Bloodwash (as Dell Rusk); former ally of Exiles, People's Militia, Hate-Monger; creator of Scourge of the Underworld; former secret founder of the Watchdogs"
http://marvel.wikia.com/wiki/Blaine_Colt_(Earth-616),362,1.8720443,-16.011066,126,"['Kid Colt', 'Blaine Colt', ""Formerly the Six Gun Syndicate, Mosbey's Raiders, Sensational Seven""]",Kid Colt,Blaine Colt,,"Formerly the Six Gun Syndicate, Mosbey's Raiders, Sensational Seven"
http://marvel.wikia.com/wiki/Jean-Paul_Beaubier_(Earth-616),358,29.24037,1.6695606,127,"['Northstar', 'Jean-Paul Beaubier', 'X-Factor (Beaubier); Formerly Alpha Flight, Department X, X-Men (Jean Grey School member), Alpha Squadron, Cell Combattre (Front de Libération du Québec), Dawn of the White Light, Secret Defenders, RCMP[1], ally of Children of the Vault & Hydra (brainwashed)']",Northstar,Jean-Paul Beaubier,,"X-Factor (Beaubier); Formerly Alpha Flight, Department X, X-Men (Jean Grey School member), Alpha Squadron, Cell Combattre (Front de Libération du Québec), Dawn of the White Light, Secret Defenders, RCMP[1], ally of Children of the Vault & Hydra (brainwashed)"
http://marvel.wikia.com/wiki/Walter_Langkowski_(Earth-616),352,-15.397035,-17.537012,128,"['Walter Langkowski', 'Walter Langkowski', 'Gamma Flight (Space Program), Alpha Flight, Alpha Flight (Space Program), RCMP;[6] formerly Omega Flight, Headbangers, Green Bay Packers, Howling Commandos, Gamma Flight']",Walter Langkowski,Walter Langkowski,,"Gamma Flight (Space Program), Alpha Flight, Alpha Flight (Space Program), RCMP;[6] formerly Omega Flight, Headbangers, Green Bay Packers, Howling Commandos, Gamma Flight"
http://marvel.wikia.com/wiki/Harold_Osborn_(Earth-616),349,-22.298004,12.115182,129,"['Harry Osborn', 'Harold Theopolis ""Harry"" Lyman (legally changed from Harold Theopolis Osborn, but still goes by Harry Osborn)', 'Alchemax; formerly Parker Industries, Oscorp, Dark Avengers']",Harry Osborn,"Harold Theopolis ""Harry"" Lyman (legally changed from Harold Theopolis Osborn, but still goes by Harry Osborn)",Harry Osborn),"Alchemax; formerly Parker Industries, Oscorp, Dark Avengers"
http://marvel.wikia.com/wiki/Angelica_Jones_(Earth-616),349,-18.882395,19.728865,130,"['Firestar', 'Angelica ""Angel"" Jones', 'Formerly X-Men (Gold Team), New Warriors, Young Allies, Avengers, Hellions and student of the White Queen']",Firestar,"Angelica ""Angel"" Jones",Angel Jones,"Formerly X-Men (Gold Team), New Warriors, Young Allies, Avengers, Hellions and student of the White Queen"
http://marvel.wikia.com/wiki/Elektra_Natchios_(Earth-616),347,-16.698284,11.3933,131,"['Elektra', 'Elektra Natchios', 'Formerly S.H.I.E.L.D., Thunderbolts, Hand, Chaste, Heroes For Hire, Code Red, partner of Daredevil and Deadpool']",Elektra,Elektra Natchios,,"Formerly S.H.I.E.L.D., Thunderbolts, Hand, Chaste, Heroes For Hire, Code Red, partner of Daredevil and Deadpool"
http://marvel.wikia.com/wiki/Karnak_Mander-Azur_(Earth-616),342,-26.083132,0.271024,132,"['Magister Karnak', 'Karnak Mander-Azur', 'Friends of the Tower, Inhuman Royal Family, Universal Inhumans; formerly Warriors, Galactic Council, Imperial Guard[3]']",Magister Karnak,Karnak Mander-Azur,,"Friends of the Tower, Inhuman Royal Family, Universal Inhumans; formerly Warriors, Galactic Council, Imperial Guard[3]"
http://marvel.wikia.com/wiki/Daniel_Ketch_(Earth-616),341,-5.210323,8.247831,133,"['Spirit of Corruption', ""Daniel 'Danny' Ketch"", 'Spirits of Vengeance; formerly Servant of Zadkiel, Midnight Sons, New Fantastic Four, The Nine[8], Secret Defenders']",Spirit of Corruption,Daniel 'Danny' Ketch,Danny Ketch,"Spirits of Vengeance; formerly Servant of Zadkiel, Midnight Sons, New Fantastic Four, The Nine[8], Secret Defenders"
http://marvel.wikia.com/wiki/Forge_(Earth-616),340,28.710287,1.0943682,134,"['Forge', 'Unknown', 'X-Men (Gold Team); formerly X-Force, Cheyenne, X-Factor, Muir Island X-Men, DARPA,[4] ""New Mutants"" (creator and leader), Stark Industries[5]']",Forge,Unknown,,"X-Men (Gold Team); formerly X-Force, Cheyenne, X-Factor, Muir Island X-Men, DARPA,[4] ""New Mutants"" (creator and leader), Stark Industries[5]"
http://marvel.wikia.com/wiki/Gorgon_Petragon_(Earth-616),340,-25.775915,-0.2765625,135,"['Gorgon', 'Gorgon Petragon', 'Inhuman Royal Family, Inhuman Royal Guard, Universal Inhumans, Royal Inhuman Diplomatic Mission; formerly New Attilan Security Force, Galactic Council, Attilan Militia']",Gorgon,Gorgon Petragon,,"Inhuman Royal Family, Inhuman Royal Guard, Universal Inhumans, Royal Inhuman Diplomatic Mission; formerly New Attilan Security Force, Galactic Council, Attilan Militia"
http://marvel.wikia.com/wiki/Eugene_Judd_(Earth-616),339,-15.359716,-16.736448,136,"['Puck', 'Eugene Milton Judd', 'Gamma Flight, Alpha Flight, Alpha Flight (Space Program); formerly X-Force, Beta Flight, Outcasts']",Puck,Eugene Milton Judd,,"Gamma Flight, Alpha Flight, Alpha Flight (Space Program); formerly X-Force, Beta Flight, Outcasts"
http://marvel.wikia.com/wiki/Heather_Douglas_(Earth-616),339,-18.119047,22.565712,137,"['Moondragon', 'Heather Douglas', 'West Spiral Arm Guardians, Guardians of the Galaxy; formerly Avengers, Defenders, Vaughn Security Systems, Infinity Watch, United Front,[10] Knowhere Corps']",Moondragon,Heather Douglas,,"West Spiral Arm Guardians, Guardians of the Galaxy; formerly Avengers, Defenders, Vaughn Security Systems, Infinity Watch, United Front,[10] Knowhere Corps"
http://marvel.wikia.com/wiki/Bullseye_(Lester)_(Earth-616),337,-17.249834,0.7778109,138,"['Bullseye', 'Lester (surname unknown)', 'Formerly Dark Avengers (H.A.M.M.E.R./Initiative), Thunderbolts, employee of Kingpin, Purple Man, Eric Slaughter, Mysterio, NSA, US Army, the Hand']",Bullseye,Lester (surname unknown),,"Formerly Dark Avengers (H.A.M.M.E.R./Initiative), Thunderbolts, employee of Kingpin, Purple Man, Eric Slaughter, Mysterio, NSA, US Army, the Hand"
http://marvel.wikia.com/wiki/Scott_Lang_(Earth-616),334,-23.154644,-2.6153228,139,"['Ant-Man', 'Scott Edward Harris Lang', 'formerly Cosmic Avengers, Guardians of the Galaxy, Nova Corps, partner of Stinger, Underground, Ant-Man Security Solutions, Future Foundation (leader), Fantastic Four (leader), Avengers, Heroes For Hire, Stark Industries, Electrolang, Inc.']",Ant-Man,Scott Edward Harris Lang,,"formerly Cosmic Avengers, Guardians of the Galaxy, Nova Corps, partner of Stinger, Underground, Ant-Man Security Solutions, Future Foundation (leader), Fantastic Four (leader), Avengers, Heroes For Hire, Stark Industries, Electrolang, Inc."
http://marvel.wikia.com/wiki/MacDonald_Gargan_(Earth-616),333,-17.432661,1.321123,140,"['Scorpion', 'MacDonald ""Mac"" Gargan', ""The Hive; former partner of Mister Hyde and Delilah; formerly Sinister Six/Sinister Twelve, Egghead's Masters of Evil, Thunderbolts, Osborn's Avengers, H.A.M.M.E.R., Alchemax, Black Cat's Gang, Inklings, Anti-Symbiote Task Force, Slayer Swarm, Roxxon Energy Corporation, Tarantula's Organization, Cartels, Savage Six, Ravencroft Institute""]",Scorpion,"MacDonald ""Mac"" Gargan",Mac Gargan,"The Hive; former partner of Mister Hyde and Delilah; formerly Sinister Six/Sinister Twelve, Egghead's Masters of Evil, Thunderbolts, Osborn's Avengers, H.A.M.M.E.R., Alchemax, Black Cat's Gang, Inklings, Anti-Symbiote Task Force, Slayer Swarm, Roxxon Energy Corporation, Tarantula's Organization, Cartels, Savage Six, Ravencroft Institute"
http://marvel.wikia.com/wiki/Lockjaw_(Earth-616),332,-25.035748,-1.1678922,141,"['Lockjaw', 'Lockjaw', 'Inhuman Royal Family, Beta Ray Bill; formerly  Guardians of the Galaxy, Vox, ally of the Fantastic Four and guardian of Ms. Marvel']",Lockjaw,Lockjaw,,"Inhuman Royal Family, Beta Ray Bill; formerly  Guardians of the Galaxy, Vox, ally of the Fantastic Four and guardian of Ms. Marvel"
http://marvel.wikia.com/wiki/Chili_Storm_(Earth-616),331,0.18433525,-18.418825,142,"['Chili Storm', 'Chili Storm', -1]",Chili Storm,Chili Storm,,-1
http://marvel.wikia.com/wiki/Jessica_Jones_(Earth-616),326,-11.050327,-10.39648,143,"['Jessica Jones', 'Jessica Campbell Jones Cage', 'Defenders; Formerly Mighty Avengers (Support Team), New Avengers, Mighty Avengers,[9] Daily Bugle, Alias Investigations']",Jessica Jones,Jessica Campbell Jones Cage,,"Defenders; Formerly Mighty Avengers (Support Team), New Avengers, Mighty Avengers,[9] Daily Bugle, Alias Investigations"
http://marvel.wikia.com/wiki/Cain_Marko_(Earth-616),325,-14.481268,-3.7779982,144,"['Juggernaut', 'Cain Marko', 'Disciples of Cyttorak; formerly X-Men, Brotherhood of Evil Mutants, partner of Black Tom Cassidy, U.S. Army, Exemplars, New World Order, Exiles, Legion Accursed, Excalibur, Thunderbolts, Worthy']",Juggernaut,Cain Marko,,"Disciples of Cyttorak; formerly X-Men, Brotherhood of Evil Mutants, partner of Black Tom Cassidy, U.S. Army, Exemplars, New World Order, Exiles, Legion Accursed, Excalibur, Thunderbolts, Worthy"
http://marvel.wikia.com/wiki/Leonard_Samson_(Earth-616),324,-17.39184,7.012472,145,"['Doc Samson', 'Dr. Leonard Samson (legally changed from Leonard Skivorski, Jr.)', 'United States Hulk Operations; formerly Intel, Initiative, Ravencroft Institute']",Doc Samson,"Dr. Leonard Samson (legally changed from Leonard Skivorski, Jr.)",,"United States Hulk Operations; formerly Intel, Initiative, Ravencroft Institute"
http://marvel.wikia.com/wiki/Alicia_Masters_(Earth-616),322,-22.256384,-1.081066,146,"['Alicia Grimm', 'Alicia Reiss Grimm, née Masters', 'Associate of the Fantastic Four']",Alicia Grimm,"Alicia Reiss Grimm, née Masters",,Associate of the Fantastic Four
http://marvel.wikia.com/wiki/Santo_Vaccarro_(Earth-616),321,26.766562,0.24775128,147,"['Rockslide', 'Santo Vaccarro', ""X-Men; formerly Xavier Institute student body, Hounds, Spider-Man's Special Class, Young X-Men, New X-Men, Hellions Squad, Summers Institute student body""]",Rockslide,Santo Vaccarro,,"X-Men; formerly Xavier Institute student body, Hounds, Spider-Man's Special Class, Young X-Men, New X-Men, Hellions Squad, Summers Institute student body"
http://marvel.wikia.com/wiki/Kamala_Khan_(Earth-616),320,-5.482627,-31.537474,148,"['Ms. Marvel', 'Kamala Khan', 'CFSA, Champions, Protectors, Agents of Atlas, Iron Legion; formerly Cosmic Avengers, Warriors, Carol Cadets, Avengers']",Ms. Marvel,Kamala Khan,,"CFSA, Champions, Protectors, Agents of Atlas, Iron Legion; formerly Cosmic Avengers, Warriors, Carol Cadets, Avengers"
http://marvel.wikia.com/wiki/Virginia_Potts_(Earth-616),318,-8.505512,10.609794,149,"['Rescue', 'Virginia ""Pepper"" Potts', 'Stark Resilient, Lookups; Formerly Underground, Stark Industries, Order (California Initiative)']",Rescue,"Virginia ""Pepper"" Potts",Pepper Potts,"Stark Resilient, Lookups; Formerly Underground, Stark Industries, Order (California Initiative)"
http://marvel.wikia.com/wiki/Robert_Baldwin_(Earth-616),318,-19.585379,4.8701353,150,"['Speedball', ""Robert 'Robbie' Baldwin"", ""New Warriors, C.R.A.D.L.E.; formerly NYPD's Deadpool Task Force, Avengers Academy; Thunderbolts, Damage Control, Hammond Labs, Initiative Avengers""]",Speedball,Robert 'Robbie' Baldwin,Robbie Baldwin,"New Warriors, C.R.A.D.L.E.; formerly NYPD's Deadpool Task Force, Avengers Academy; Thunderbolts, Damage Control, Hammond Labs, Initiative Avengers"
http://marvel.wikia.com/wiki/Wendell_Vaughn_(Earth-616),317,-18.592157,22.075415,151,"['Quasar', 'Wendell Elvis Vaughn', 'S.H.I.E.L.D.; formerly Annihilators, Avengers,[5] Star Masters,[6] S.H.I.E.L.D. Super-Agents, security chief of Project P.E.G.A.S.U.S., Defenders for a Day,[7] Vaughn Security Systems[8]']",Quasar,Wendell Elvis Vaughn,,"S.H.I.E.L.D.; formerly Annihilators, Avengers,[5] Star Masters,[6] S.H.I.E.L.D. Super-Agents, security chief of Project P.E.G.A.S.U.S., Defenders for a Day,[7] Vaughn Security Systems[8]"
http://marvel.wikia.com/wiki/Vance_Astrovik_(Earth-616),311,-19.651201,5.1420054,152,"['Justice', 'Vance Astrovik', ""New Warriors, C.R.A.D.L.E.; formerly Avengers (reserve member),[6] Avengers Academy, Initiative, partner of Firestar, Triune Understanding, Unlimited Class Wrestling Federation, Taskmaster's Circus, Secret Avengers (Civil War), Childwatch""]",Justice,Vance Astrovik,,"New Warriors, C.R.A.D.L.E.; formerly Avengers (reserve member),[6] Avengers Academy, Initiative, partner of Firestar, Triune Understanding, Unlimited Class Wrestling Federation, Taskmaster's Circus, Secret Avengers (Civil War), Childwatch"
http://marvel.wikia.com/wiki/Warlock_(Technarch)_(Earth-616),311,24.71423,-3.647966,153,"['Warlock', 'Warlock', 'New Mutants; formerly X-Factor (Serval Industries), Techno, Inc., X-Men, Excalibur, Phalanx, Fallen Angels']",Warlock,Warlock,,"New Mutants; formerly X-Factor (Serval Industries), Techno, Inc., X-Men, Excalibur, Phalanx, Fallen Angels"
http://marvel.wikia.com/wiki/Peter_Quill_(Earth-616),308,-14.95159,-9.061387,154,"['Star-Lord', 'Peter Jason Quill', ""Guardians of the Galaxy; formerly Imperial Kree Army,  Infinity Watch, NASA, Ravagers, Imperial Guard,[8] United Front, Swingin' Stevie Rogers' Band, Nova Corps""]",Star-Lord,Peter Jason Quill,,"Guardians of the Galaxy; formerly Imperial Kree Army,  Infinity Watch, NASA, Ravagers, Imperial Guard,[8] United Front, Swingin' Stevie Rogers' Band, Nova Corps"
http://marvel.wikia.com/wiki/William_Baker_(Earth-616),303,-21.40022,10.29779,155,"['Sandman', 'William Baker', 'Formerly Sinister Six, Frightful Four, Sinister Twelve, Outlaws, Wild Pack, Intruders, Avengers (reserve member), Next Wave, Superior Six']",Sandman,William Baker,,"Formerly Sinister Six, Frightful Four, Sinister Twelve, Outlaws, Wild Pack, Intruders, Avengers (reserve member), Next Wave, Superior Six"
http://marvel.wikia.com/wiki/Melissa_Gold_(Earth-616),302,-14.862805,-2.8940346,156,"['Songbird', 'Melissa Joan Gold', 'Formerly Thunderbolts (Initiative), S.H.I.E.L.D., A.I.M., New Avengers, Masters of Evil, Grapplers, Unlimited Class Wrestling Federation, Femizons']",Songbird,Melissa Joan Gold,,"Formerly Thunderbolts (Initiative), S.H.I.E.L.D., A.I.M., New Avengers, Masters of Evil, Grapplers, Unlimited Class Wrestling Federation, Femizons"
http://marvel.wikia.com/wiki/Hedy_Wolfe_(Earth-616),301,-22.19391,-24.797022,157,"['Hedy Wolfe', 'Hedy Wolfe', 'Patsy Walker Enterprises; formerly Centerville Globe']",Hedy Wolfe,Hedy Wolfe,,Patsy Walker Enterprises; formerly Centerville Globe
http://marvel.wikia.com/wiki/Heimdall_(Earth-616),300,-9.839568,-24.491371,158,"['Heimdall', 'Heimdall', ""Gods of Asgard; formerly briefly Surtur's Engels and Vanir, Lost Gods""]",Heimdall,Heimdall,,"Gods of Asgard; formerly briefly Surtur's Engels and Vanir, Lost Gods"
http://marvel.wikia.com/wiki/James_Madrox_(Earth-616),291,26.068262,-11.508114,159,"['Multiple Man', ""James 'Jamie' Arthur Madrox"", 'X-Men; formerly X-Factor Investigations, X-Ceptionals, Summers Rebellion, X-Factor, X-Corps, X-Corporation, Muir Island X-Men, Fallen Angels, Nasty Boys (evil duplicate), S.H.I.E.L.D. (duplicate), Hydra (duplicate)']",Multiple Man,James 'Jamie' Arthur Madrox,Jamie Madrox,"X-Men; formerly X-Factor Investigations, X-Ceptionals, Summers Rebellion, X-Factor, X-Corps, X-Corporation, Muir Island X-Men, Fallen Angels, Nasty Boys (evil duplicate), S.H.I.E.L.D. (duplicate), Hydra (duplicate)"
http://marvel.wikia.com/wiki/Namorita_Prentiss_(Earth-616),290,-18.346401,18.69168,160,"['Namorita', 'Namorita Prentiss', 'formerly New Warriors, Atlantean Royal Family, Secret Defenders, Council of Three, Fantastic Four, Soldiers of Misfortune, Water Children']",Namorita,Namorita Prentiss,,"formerly New Warriors, Atlantean Royal Family, Secret Defenders, Council of Three, Fantastic Four, Soldiers of Misfortune, Water Children"
http://marvel.wikia.com/wiki/Groot_(Earth-616),290,-15.082469,-8.045041,161,"['Groot', 'Groot', 'West Spiral Arm Guardians; formerly Partner of Rocket Raccoon, Galactic Council, Nova Corps, Guardians of the Galaxy']",Groot,Groot,,"West Spiral Arm Guardians; formerly Partner of Rocket Raccoon, Galactic Council, Nova Corps, Guardians of the Galaxy"
http://marvel.wikia.com/wiki/Guido_Carosella_(Earth-616),289,25.479177,-11.392328,162,"['Strong Guy', 'Guido Carosella', 'Formerly X-Men, Sentinel Squad O*N*E*, New Mutants, Hell Lords (leader), X-Factor Investigations, Singularity Investigations (brainwashed), X-Factor, bodyguard for Lila Cheney, agent of Mephisto and Jezebel']",Strong Guy,Guido Carosella,,"Formerly X-Men, Sentinel Squad O*N*E*, New Mutants, Hell Lords (leader), X-Factor Investigations, Singularity Investigations (brainwashed), X-Factor, bodyguard for Lila Cheney, agent of Mephisto and Jezebel"
http://marvel.wikia.com/wiki/Monet_St._Croix_(Earth-616),289,28.359879,-1.7441847,163,"['M', 'Monet Yvette Clarisse Maria Therese St. Croix', ""X-Men; formerly Hellfire Club, Magneto's X-Men, X-Factor Investigations, Generation X, Weapon X-Force, X-Corps, X-Corporation (Paris branch)""]",M,Monet Yvette Clarisse Maria Therese St. Croix,,"X-Men; formerly Hellfire Club, Magneto's X-Men, X-Factor Investigations, Generation X, Weapon X-Force, X-Corps, X-Corporation (Paris branch)"
http://marvel.wikia.com/wiki/Eric_Brooks_(Earth-616),288,-5.7172675,-12.151244,164,"['Blade', 'Eric Brooks', ""Strikeforce, MI13, Avengers, Boy-Thing, Midnight Sons; formerly Mighty Avengers, Avengers of the Supernatural, Vanguard, S.H.I.E.L.D., S.H.I.E.L.D.'s Howling Commandos, Initiative, Mighty Avengers (1970s), Noah van Helsing's vampire hunters, Silvereye, Nightstalkers (Borderline Investigations), The Nine, King, Drake and Blade, Quincy Harker's vampire hunters, Orji Jones' vampire hunters, Bloodshadows, Vanguard, Order of Tyrana""]",Blade,Eric Brooks,,"Strikeforce, MI13, Avengers, Boy-Thing, Midnight Sons; formerly Mighty Avengers, Avengers of the Supernatural, Vanguard, S.H.I.E.L.D., S.H.I.E.L.D.'s Howling Commandos, Initiative, Mighty Avengers (1970s), Noah van Helsing's vampire hunters, Silvereye, Nightstalkers (Borderline Investigations), The Nine, King, Drake and Blade, Quincy Harker's vampire hunters, Orji Jones' vampire hunters, Bloodshadows, Vanguard, Order of Tyrana"
http://marvel.wikia.com/wiki/Theresa_Cassidy_(Earth-616),287,25.068462,-11.273129,165,"['Siryn', 'Theresa Maeve Rourke Cassidy', 'X-Men; formerly X-Factor Investigations, X-Force, X-Corporation, Muir Island X-Men, Fallen Angels, ally of Black Tom & Juggernaut']",Siryn,Theresa Maeve Rourke Cassidy,,"X-Men; formerly X-Factor Investigations, X-Force, X-Corporation, Muir Island X-Men, Fallen Angels, ally of Black Tom & Juggernaut"
http://marvel.wikia.com/wiki/Elizabeth_Allan_(Earth-616),286,-21.795916,11.63316,166,"['Liz Lyman', 'Elizabeth ""Liz"" Allan', 'Alchemax (CEO); formerly Horizon Labs (investor), Osborn Industries']",Liz Lyman,"Elizabeth ""Liz"" Allan",Liz Allan,"Alchemax (CEO); formerly Horizon Labs (investor), Osborn Industries"
http://marvel.wikia.com/wiki/Daimon_Hellstrom_(Earth-616),285,-8.004295,-12.466838,167,"['Hellstorm', 'Daimon Hellstrom', 'Strikeforce, formerly Masters of Evil, DOA, Hell-Lords, God Squad, Midnight Sons, Hellstrom and Hellstrom, Paranormal Investigation, Defenders, Hellfire Club, Defenders Initiative, Defenders for a Day, Shadow Hunters, Howling Commandos, Lords of the Living Lightning']",Hellstorm,Daimon Hellstrom,,"Strikeforce, formerly Masters of Evil, DOA, Hell-Lords, God Squad, Midnight Sons, Hellstrom and Hellstrom, Paranormal Investigation, Defenders, Hellfire Club, Defenders Initiative, Defenders for a Day, Shadow Hunters, Howling Commandos, Lords of the Living Lightning"
http://marvel.wikia.com/wiki/Gabriel_Jones_(Earth-616),282,-10.581016,13.691537,168,"['Gabe Jones', 'Gabriel ""Gabe"" Jones', 'Formerly Howling Commandos (PMC), United States Army (Howling Commandos during World War II & Korean War), S.H.I.E.L.D. Godzilla Squad, Secret Empire (double agent for S.H.I.E.L.D.)']",Gabe Jones,"Gabriel ""Gabe"" Jones",Gabe Jones,"Formerly Howling Commandos (PMC), United States Army (Howling Commandos during World War II & Korean War), S.H.I.E.L.D. Godzilla Squad, Secret Empire (double agent for S.H.I.E.L.D.)"
http://marvel.wikia.com/wiki/Theodore_Sallis_(Earth-616),281,-14.070517,-3.877834,169,"['Man-Thing', 'Dr. Theodore ""Ted"" Sallis', 'Midnight Sons; formerly Howling Commandos (S.H.I.E.L.D.), S.T.A.K.E., S.H.I.E.L.D., All-New Howling Commandos, Ancient Order of the Shield, Avengers of the Supernatural, Thunderbolts, Legion of Monsters, Daydreamers, U.S. Army, Project: Gladiator, Project Sulfur, Weapon Plus']",Man-Thing,"Dr. Theodore ""Ted"" Sallis",Ted Sallis,"Midnight Sons; formerly Howling Commandos (S.H.I.E.L.D.), S.T.A.K.E., S.H.I.E.L.D., All-New Howling Commandos, Ancient Order of the Shield, Avengers of the Supernatural, Thunderbolts, Legion of Monsters, Daydreamers, U.S. Army, Project: Gladiator, Project Sulfur, Weapon Plus"
http://marvel.wikia.com/wiki/Lockheed_(Earth-616),280,26.1777,-1.6730056,170,"['Lockheed', 'Unknown', 'X-Men, Marauders (Pryde); formerly X-Men (Charles Xavier School member), S.W.O.R.D., Excalibur, ally of the New Mutants, Flock']",Lockheed,Unknown,,"X-Men, Marauders (Pryde); formerly X-Men (Charles Xavier School member), S.W.O.R.D., Excalibur, ally of the New Mutants, Flock"
http://marvel.wikia.com/wiki/Triton_(Earth-616),279,-24.513561,-1.632487,171,"['Triton', 'Unknown', ""Formerly Universal Inhumans, Inhuman Royal Family, Inhuman Royal Guard, New Attilan Security Force, New Inhuman Elite, Shi'ar Army Elite Corps, Namor's Deep Six, Vox""]",Triton,Unknown,,"Formerly Universal Inhumans, Inhuman Royal Family, Inhuman Royal Guard, New Attilan Security Force, New Inhuman Elite, Shi'ar Army Elite Corps, Namor's Deep Six, Vox"
http://marvel.wikia.com/wiki/Julio_Richter_(Earth-616),278,24.147978,-11.150884,172,"['Rictor', 'Julio Esteban Richter', 'Excalibur; formerly X-Factor Investigations, X-Corporation, X-Force, New Mutants, Weapon P.R.I.M.E., X-Terminators (founding member), X-Factor (trainee), Purifiers (undercover)']",Rictor,Julio Esteban Richter,,"Excalibur; formerly X-Factor Investigations, X-Corporation, X-Force, New Mutants, Weapon P.R.I.M.E., X-Terminators (founding member), X-Factor (trainee), Purifiers (undercover)"
http://marvel.wikia.com/wiki/Amadeus_Cho_(Earth-616),275,-4.688535,-31.440397,173,"['Brawn', 'Amadeus Cho', 'Agents of Atlas, Champions; formerly Olympus Group, Protectors, Red Room, Underground, partner of Hercules, Illuminati, God Squad, ally of Mighty Avengers, G.R.A.M.P.A, Renegades']",Brawn,Amadeus Cho,,"Agents of Atlas, Champions; formerly Olympus Group, Protectors, Red Room, Underground, partner of Hercules, Illuminati, God Squad, ally of Mighty Avengers, G.R.A.M.P.A, Renegades"
http://marvel.wikia.com/wiki/Megan_Gwynn_(Earth-616),275,27.671507,-0.2626092,174,"['Pixie', 'Megan Gwynn', 'Formerly X-Men, Xavier Institute student body, Lights, New X-Men, Paragons Squad']",Pixie,Megan Gwynn,,"Formerly X-Men, Xavier Institute student body, Lights, New X-Men, Paragons Squad"
http://marvel.wikia.com/wiki/Phoenix_Force_(Earth-616),273,18.031693,-8.266811,175,"['Phoenix Force', 'Phoenix Force', 'None; formerly Phoenix Five, X-Men, Hellfire Club, Avengers (1,000 AD), Avengers (1,000,000)']",Phoenix Force,Phoenix Force,,"None; formerly Phoenix Five, X-Men, Hellfire Club, Avengers (1,000 AD), Avengers (1,000,000)"
http://marvel.wikia.com/wiki/Ben_Reilly_(Earth-616),271,-1.535118,-16.052332,176,"['Scarlet Spider', 'Benjamin ""Ben"" Reilly', 'Midnight Sons, formerly Superior Spider-Army, former ally of Cassandra Mercury, New U Technologies, Spider-Man (Peter Parker), Kaine, New Warriors, Seward Trainer, The Jackal']",Scarlet Spider,"Benjamin ""Ben"" Reilly",Ben Reilly,"Midnight Sons, formerly Superior Spider-Army, former ally of Cassandra Mercury, New U Technologies, Spider-Man (Peter Parker), Kaine, New Warriors, Seward Trainer, The Jackal"
http://marvel.wikia.com/wiki/Amora_(Earth-616),271,-10.690531,-23.27907,177,"['Enchantress', 'Amora', ""Dark Council; formerly Astonishing Avengers, ally of Loki, The Sisterhood, partner of the Executioner, Masters of Evil, ally of the Mandarin, Arkon, and Power Man, Mandarin's Minions, Lady Liberators; has also aided Thor on several occasions, allied with the Lost Gods""]",Enchantress,Amora,,"Dark Council; formerly Astonishing Avengers, ally of Loki, The Sisterhood, partner of the Executioner, Masters of Evil, ally of the Mandarin, Arkon, and Power Man, Mandarin's Minions, Lady Liberators; has also aided Thor on several occasions, allied with the Lost Gods"
http://marvel.wikia.com/wiki/Heather_McNeil_(Earth-616),270,-16.230118,-15.935034,178,"['Vindicator', 'Heather McNeil Hudson', 'Alpha Flight, Department H, Royal Canadian Mounted Police;[3] formerly Alpha Strike']",Vindicator,Heather McNeil Hudson,,"Alpha Flight, Department H, Royal Canadian Mounted Police;[3] formerly Alpha Strike"
